sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
WB01-M-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-M-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,electra-bra-top-m-black,,,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb01-black_main_1.jpg,/w/b/wb01-black-0_1.jpg",",",,,,,,,,,,,,,
WB01-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-L-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,electra-bra-top-l-black,,,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb01-black_main_1.jpg,/w/b/wb01-black-0_1.jpg",",",,,,,,,,,,,,,
WB01-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XL-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,electra-bra-top-xl-black,,,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,/w/b/wb01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb01-black_main_1.jpg,/w/b/wb01-black-0_1.jpg",",",,,,,,,,,,,,,
WB05-XS-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Lucia Cross-Fit Bra -XS-Black","<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>
<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,lucia-cross-fit-bra-xs-black,,,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb05-black_main_1.jpg,/w/b/wb05-black_back_1.jpg",",",,,,,,,,,,,,,
WB05-S-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Lucia Cross-Fit Bra -S-Black","<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>
<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,lucia-cross-fit-bra-s-black,,,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb05-black_main_1.jpg,/w/b/wb05-black_back_1.jpg",",",,,,,,,,,,,,,
WB05-M-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Lucia Cross-Fit Bra -M-Black","<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>
<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,lucia-cross-fit-bra-m-black,,,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb05-black_main_1.jpg,/w/b/wb05-black_back_1.jpg",",",,,,,,,,,,,,,
WB05-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Lucia Cross-Fit Bra -L-Black","<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>
<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,lucia-cross-fit-bra-l-black,,,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb05-black_main_1.jpg,/w/b/wb05-black_back_1.jpg",",",,,,,,,,,,,,,
WB05-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Lucia Cross-Fit Bra -XL-Black","<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>
<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,lucia-cross-fit-bra-xl-black,,,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,/w/b/wb05-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/b/wb05-black_main_1.jpg,/w/b/wb05-black_back_1.jpg",",",,,,,,,,,,,,,
WT01-XS-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Collections/Eco Friendly,Default Category",base,"Bella Tank-XS-Black","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,bella-tank-xs-black,,,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/t/wt01-black_main_1.jpg,,,,,,,,,,,,,,
WT01-S-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Collections/Eco Friendly,Default Category",base,"Bella Tank-S-Black","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,bella-tank-s-black,,,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/t/wt01-black_main_1.jpg,,,,,,,,,,,,,,
WT01-M-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Collections/Eco Friendly,Default Category",base,"Bella Tank-M-Black","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,bella-tank-m-black,,,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/t/wt01-black_main_1.jpg,,,,,,,,,,,,,,
WT01-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Collections/Eco Friendly,Default Category",base,"Bella Tank-L-Black","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,bella-tank-l-black,,,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/t/wt01-black_main_1.jpg,,,,,,,,,,,,,,
WT01-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Collections/Eco Friendly,Default Category",base,"Bella Tank-XL-Black","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",29.000000,,,,bella-tank-xl-black,,,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,/w/t/wt01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/t/wt01-black_main_1.jpg,,,,,,,,,,,,,,
WT08-XS-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Antonia Racer Tank-XS-Black","<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",34.000000,,,,antonia-racer-tank-xs-black,,,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/t/wt08-black_main_1.jpg,/w/t/wt08-black_alt1_1.jpg,/w/t/wt08-black_back_1.jpg",",,",,,,,,,,,,,,,
WT08-S-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Antonia Racer Tank-S-Black","<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",34.000000,,,,antonia-racer-tank-s-black,,,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/t/wt08-black_main_1.jpg,/w/t/wt08-black_alt1_1.jpg,/w/t/wt08-black_back_1.jpg",",,",,,,,,,,,,,,,
WT08-M-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Antonia Racer Tank-M-Black","<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",34.000000,,,,antonia-racer-tank-m-black,,,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/t/wt08-black_main_1.jpg,/w/t/wt08-black_alt1_1.jpg,/w/t/wt08-black_back_1.jpg",",,",,,,,,,,,,,,,
WT08-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Antonia Racer Tank-L-Black","<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",34.000000,,,,antonia-racer-tank-l-black,,,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/t/wt08-black_main_1.jpg,/w/t/wt08-black_alt1_1.jpg,/w/t/wt08-black_back_1.jpg",",,",,,,,,,,,,,,,
WT08-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Performance Fabrics,Default Category",base,"Antonia Racer Tank-XL-Black","<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",34.000000,,,,antonia-racer-tank-xl-black,,,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,/w/t/wt08-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/t/wt08-black_main_1.jpg,/w/t/wt08-black_alt1_1.jpg,/w/t/wt08-black_back_1.jpg",",,",,,,,,,,,,,,,
WP01-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Karmen Yoga Pant-28-Black","<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,karmen-yoga-pant-28-black,,,,/w/p/wp01-black_main_1.jpg,,/w/p/wp01-black_main_1.jpg,,/w/p/wp01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp01-black_main_1.jpg,,,,,,,,,,,,,,
WP01-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,"Karmen Yoga Pant-29-Black","<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",39.000000,,,,karmen-yoga-pant-29-black,,,,/w/p/wp01-black_main_1.jpg,,/w/p/wp01-black_main_1.jpg,,/w/p/wp01-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp01-black_main_1.jpg,,,,,,,,,,,,,,
WP03-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Ida Workout Parachute Pant-28-Black","<p>The Ida Workout Parachute Pant is made of lightweight, super-soft fabric that keeps you comfortable during any level of activity, whether Downward Dog or a few trail miles.</p>
<p>&bull; Royal blue parachute pants.<br />&bull; Contrast stripe.<br />&bull; Relaxed fit. <br />&bull; Drawstring closure.<br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,ida-workout-parachute-pant-28-black,,,,/w/p/wp03-black_main_1.jpg,,/w/p/wp03-black_main_1.jpg,,/w/p/wp03-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp03-black_main_1.jpg,,,,,,,,,,,,,,
WP03-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Ida Workout Parachute Pant-29-Black","<p>The Ida Workout Parachute Pant is made of lightweight, super-soft fabric that keeps you comfortable during any level of activity, whether Downward Dog or a few trail miles.</p>
<p>&bull; Royal blue parachute pants.<br />&bull; Contrast stripe.<br />&bull; Relaxed fit. <br />&bull; Drawstring closure.<br />&bull; Machine wash/dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",48.000000,,,,ida-workout-parachute-pant-29-black,,,,/w/p/wp03-black_main_1.jpg,,/w/p/wp03-black_main_1.jpg,,/w/p/wp03-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp03-black_main_1.jpg,,,,,,,,,,,,,,
WP04-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Cora Parachute Pant-28-Black","<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",75.000000,,,,cora-parachute-pant-28-black,,,,/w/p/wp04-black_main_1.jpg,,/w/p/wp04-black_main_1.jpg,,/w/p/wp04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp04-black_main_1.jpg,,,,,,,,,,,,,,
WP04-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,"Cora Parachute Pant-29-Black","<p>Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.</p>
<p>&bull; Light blue parachute pants.<br />&bull; Power mesh internal waistband for support.<br />&bull; Internal waistband pocket.<br />&bull; Antimicrobial finish.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",75.000000,,,,cora-parachute-pant-29-black,,,,/w/p/wp04-black_main_1.jpg,,/w/p/wp04-black_main_1.jpg,,/w/p/wp04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/w/p/wp04-black_main_1.jpg,,,,,,,,,,,,,,
WP06-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Diana Tights-28-Black","<p>Perfect for hot bikram session or cool-down stretching. 8-percent stretch means you'll feel like anything is possible in the capri-style Diana Tights.</p>
<p>&bull; Black legging with slate details.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Secret interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",59.000000,,,,diana-tights-28-black,,,,/w/p/wp06-black_main_1.jpg,,/w/p/wp06-black_main_1.jpg,,/w/p/wp06-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=28",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp06-black_main_1.jpg,/w/p/wp06-black_alt1_1.jpg,/w/p/wp06-black_back_1.jpg,/w/p/wp06-black_outfit_1.jpg",",,,",,,,,,,,,,,,,
WP06-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,"Diana Tights-29-Black","<p>Perfect for hot bikram session or cool-down stretching. 8-percent stretch means you'll feel like anything is possible in the capri-style Diana Tights.</p>
<p>&bull; Black legging with slate details.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Secret interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",59.000000,,,,diana-tights-29-black,,,,/w/p/wp06-black_main_1.jpg,,/w/p/wp06-black_main_1.jpg,,/w/p/wp06-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=29",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/w/p/wp06-black_main_1.jpg,/w/p/wp06-black_alt1_1.jpg,/w/p/wp06-black_back_1.jpg,/w/p/wp06-black_outfit_1.jpg",",,,",,,,,,,,,,,,,
